unsmoothed;3
(;r;e;a;n;u;d;c;i;ó; ;l;p;í;o;s;);m;t;,;v;b;y;ñ;q;h;.;g;f;á;x;z;k;¿;é;?;j;ú;w;#
rf;0.000000;0.000000;0.800000;0.000000;0.000000;0.000000;0.000000;0.000000;0.200000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
rá;0.000000;0.007246;0.000000;0.000000;0.195652;0.000000;0.000000;0.195652;0.000000;0.000000;0.463768;0.000000;0.065217;0.000000;0.000000;0.021739;0.000000;0.000000;0.014493;0.007246;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.028986;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
rx;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
rz;0.000000;0.000000;0.000000;0.347826;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.652174;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
rk;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
r¿;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ré;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.060606;0.000000;0.000000;0.000000;0.545455;0.000000;0.000000;0.000000;0.000000;0.181818;0.000000;0.000000;0.000000;0.030303;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.181818;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
r?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
rj;0.000000;0.000000;0.625000;0.000000;0.000000;0.375000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
rú;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
rw;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
r#;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
er;0.000000;0.043279;0.072131;0.155410;0.024262;0.001311;0.042623;0.046557;0.090492;0.001311;0.144262;0.011148;0.002623;0.038033;0.142295;0.034098;0.000000;0.024918;0.034098;0.007869;0.036066;0.000000;0.000000;0.000000;0.000000;0.000000;0.002623;0.011148;0.003279;0.012459;0.000000;0.009180;0.000000;0.000000;0.006557;0.000000;0.001967;0.000000;0.000000;0.000000
ee;0.000000;0.352941;0.000000;0.000000;0.117647;0.058824;0.058824;0.000000;0.000000;0.000000;0.117647;0.000000;0.000000;0.000000;0.000000;0.058824;0.000000;0.235294;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ea;0.000000;0.093496;0.000000;0.000000;0.085366;0.016260;0.056911;0.060976;0.000000;0.000000;0.304878;0.166667;0.000000;0.000000;0.000000;0.089431;0.000000;0.016260;0.004065;0.052846;0.000000;0.008130;0.000000;0.000000;0.000000;0.000000;0.044715;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
en;0.000000;0.000317;0.043451;0.015858;0.000317;0.001269;0.052331;0.079607;0.018712;0.000000;0.342214;0.000317;0.000000;0.000634;0.013321;0.017444;0.000000;0.012052;0.381224;0.004440;0.001586;0.000317;0.000000;0.000000;0.000000;0.000000;0.001269;0.009515;0.001903;0.000000;0.000000;0.000951;0.000000;0.000000;0.000317;0.000317;0.000000;0.000317;0.000000;0.000000
eu;0.000000;0.962264;0.000000;0.000000;0.025157;0.006289;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.006289;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ed;0.000000;0.000000;0.214058;0.159744;0.000000;0.051118;0.000000;0.000000;0.424920;0.003195;0.044728;0.000000;0.000000;0.003195;0.054313;0.000000;0.000000;0.000000;0.035144;0.003195;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003195;0.000000;0.000000;0.000000;0.000000;0.000000;0.003195;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ec;0.000000;0.001196;0.147129;0.004785;0.010766;0.096890;0.000000;0.016746;0.215311;0.000000;0.002392;0.011962;0.000000;0.014354;0.131579;0.000000;0.000000;0.000000;0.257177;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.088517;0.001196;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ei;0.000000;0.176471;0.000000;0.000000;0.352941;0.000000;0.058824;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.058824;0.000000;0.000000;0.352941;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eó;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e ;0.000000;0.027609;0.138246;0.067600;0.026188;0.028624;0.061104;0.040804;0.020300;0.000000;0.002639;0.215388;0.075315;0.000203;0.008932;0.080390;0.000000;0.035729;0.047097;0.001015;0.011165;0.006090;0.009541;0.000000;0.027406;0.046285;0.000609;0.005684;0.011165;0.000203;0.000000;0.000203;0.000203;0.000203;0.001827;0.000203;0.001218;0.000812;0.000000;0.000000
el;0.000000;0.000000;0.041817;0.051911;0.000000;0.000721;0.000000;0.000000;0.041817;0.000000;0.824802;0.029560;0.000000;0.000000;0.004326;0.000000;0.000000;0.000000;0.000721;0.001442;0.002163;0.000000;0.000000;0.000000;0.000000;0.000000;0.000721;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ep;0.000000;0.244444;0.111111;0.244444;0.000000;0.000000;0.000000;0.055556;0.022222;0.011111;0.000000;0.000000;0.011111;0.000000;0.022222;0.000000;0.000000;0.000000;0.266667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.011111;0.000000;0.000000
eí;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eo;0.000000;0.011976;0.005988;0.000000;0.000000;0.000000;0.000000;0.041916;0.000000;0.000000;0.568862;0.000000;0.000000;0.000000;0.000000;0.137725;0.000000;0.000000;0.000000;0.119760;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.089820;0.023952;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
es;0.000000;0.000000;0.048825;0.060880;0.000000;0.009042;0.007233;0.016275;0.074141;0.000301;0.334237;0.000000;0.056359;0.000000;0.015069;0.000000;0.000904;0.000000;0.290838;0.046414;0.000904;0.000000;0.000000;0.000000;0.000603;0.000000;0.028330;0.003617;0.005425;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000603;0.000000;0.000000;0.000000;0.000000
e);0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
em;0.000000;0.000000;0.098497;0.130217;0.001669;0.006678;0.000000;0.000000;0.008347;0.001669;0.000000;0.000000;0.310518;0.000000;0.253756;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.158598;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.028381;0.000000;0.000000;0.000000;0.000000;0.001669;0.000000;0.000000;0.000000;0.000000;0.000000
et;0.000000;0.048507;0.294776;0.149254;0.000000;0.007463;0.000000;0.007463;0.384328;0.007463;0.003731;0.000000;0.000000;0.000000;0.078358;0.000000;0.000000;0.000000;0.011194;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003731;0.003731;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ev;0.000000;0.000000;0.189189;0.331081;0.000000;0.006757;0.000000;0.000000;0.250000;0.006757;0.000000;0.000000;0.000000;0.006757;0.195946;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.013514;0.000000;0.000000;0.000000;0.000000;0.000000
eb;0.000000;0.125000;0.448864;0.340909;0.000000;0.000000;0.000000;0.000000;0.051136;0.000000;0.000000;0.017045;0.000000;0.000000;0.017045;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ey;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eñ;0.000000;0.000000;0.000000;0.153846;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.846154;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eq;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eh;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e.;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eg;0.000000;0.037344;0.006224;0.147303;0.002075;0.309129;0.000000;0.000000;0.421162;0.002075;0.000000;0.033195;0.000000;0.000000;0.035270;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.006224;0.000000;0.000000
ef;0.000000;0.000000;0.309353;0.000000;0.000000;0.000000;0.000000;0.000000;0.474820;0.000000;0.000000;0.079137;0.000000;0.000000;0.136691;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eá;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ex;0.000000;0.000000;0.004902;0.132353;0.000000;0.000000;0.000000;0.107843;0.274510;0.000000;0.000000;0.000000;0.240196;0.000000;0.009804;0.000000;0.000000;0.000000;0.220588;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.009804;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ez;0.000000;0.000000;0.000000;0.272727;0.000000;0.000000;0.000000;0.109091;0.000000;0.000000;0.509091;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.109091;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ek;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e¿;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eé;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ej;0.000000;0.000000;0.341270;0.222222;0.000000;0.000000;0.000000;0.000000;0.007937;0.000000;0.000000;0.000000;0.000000;0.000000;0.428571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eú;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ew;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e#;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
a(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ar;0.000000;0.062654;0.035012;0.176904;0.006757;0.000000;0.008600;0.016585;0.114251;0.003686;0.263514;0.071867;0.000000;0.014128;0.020270;0.008600;0.000000;0.014742;0.078010;0.027641;0.000000;0.000000;0.000614;0.000000;0.000000;0.000000;0.003686;0.035627;0.000000;0.026413;0.000000;0.000614;0.000614;0.000000;0.006143;0.000000;0.003071;0.000000;0.000000;0.000000
ae;0.000000;0.176471;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.117647;0.000000;0.000000;0.000000;0.000000;0.705882;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
aa;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
