unsmoothed;3
(;w;i;e;d;r;a;u;f;n;h;m; ;s;t;z;g;p;o;);c;k;l;ä;,;.;b;ü;j;ß;ö;v;x;?;q;!;y;#
w?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
wq;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
w!;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
wy;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
w#;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iw;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ii;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ie;0.000000;0.000000;0.000401;0.000401;0.054487;0.097356;0.000401;0.000000;0.004006;0.058494;0.011619;0.002003;0.507612;0.131811;0.013221;0.000000;0.015625;0.001202;0.000000;0.000000;0.001202;0.000000;0.058494;0.000000;0.008013;0.000401;0.014423;0.000000;0.002404;0.015625;0.000000;0.000801;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
id;0.000000;0.000000;0.043243;0.810811;0.000000;0.000000;0.027027;0.075676;0.000000;0.000000;0.000000;0.027027;0.005405;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005405;0.000000;0.005405;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ir;0.000000;0.000000;0.000000;0.012072;0.175050;0.004024;0.004024;0.000000;0.002012;0.000000;0.000000;0.000000;0.533199;0.000000;0.144869;0.000000;0.002012;0.000000;0.002012;0.000000;0.000000;0.108652;0.000000;0.000000;0.012072;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ia;0.000000;0.000000;0.000000;0.000000;0.000000;0.065789;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.118421;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.815789;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iu;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
if;0.000000;0.000000;0.236111;0.166667;0.000000;0.000000;0.041667;0.027778;0.222222;0.000000;0.000000;0.000000;0.000000;0.000000;0.291667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.013889;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
in;0.000000;0.006957;0.071429;0.234694;0.089054;0.004638;0.014842;0.012059;0.016698;0.040353;0.009276;0.003247;0.275974;0.071892;0.017161;0.018089;0.050093;0.000000;0.000000;0.000000;0.000000;0.006030;0.002319;0.000000;0.026902;0.005102;0.012059;0.000000;0.000000;0.000000;0.000000;0.006957;0.000000;0.000000;0.000000;0.004174;0.000000;0.000000
ih;0.000000;0.000000;0.030303;0.042424;0.000000;0.660606;0.000000;0.000000;0.000000;0.230303;0.000000;0.030303;0.000000;0.000000;0.006061;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
im;0.000000;0.000000;0.016722;0.026756;0.000000;0.000000;0.056856;0.003344;0.000000;0.000000;0.000000;0.321070;0.565217;0.000000;0.000000;0.000000;0.000000;0.006689;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003344
i ;0.000000;0.014815;0.014815;0.081481;0.511111;0.000000;0.037037;0.022222;0.051852;0.000000;0.014815;0.037037;0.029630;0.014815;0.007407;0.014815;0.037037;0.014815;0.000000;0.000000;0.007407;0.000000;0.037037;0.000000;0.007407;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.044444;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
is;0.000000;0.000000;0.035753;0.054171;0.000000;0.000000;0.004334;0.001083;0.000000;0.000000;0.006501;0.002167;0.037920;0.230769;0.279523;0.001083;0.000000;0.016251;0.002167;0.000000;0.294691;0.015168;0.008667;0.000000;0.005417;0.004334;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
it;0.000000;0.002398;0.126299;0.122302;0.000000;0.029576;0.011191;0.032774;0.000799;0.000799;0.000799;0.000000;0.286171;0.089528;0.091127;0.019185;0.043965;0.004796;0.006395;0.000000;0.000000;0.000000;0.055156;0.047962;0.020783;0.003997;0.003997;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iz;0.000000;0.000000;0.707317;0.170732;0.000000;0.000000;0.000000;0.073171;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.048780;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ig;0.000000;0.001761;0.003521;0.426056;0.000000;0.007042;0.001761;0.098592;0.000000;0.024648;0.003521;0.000000;0.158451;0.021127;0.088028;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.119718;0.008803;0.000000;0.031690;0.005282;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ip;0.000000;0.000000;0.166667;0.000000;0.000000;0.000000;0.000000;0.000000;0.083333;0.000000;0.041667;0.000000;0.416667;0.041667;0.000000;0.000000;0.000000;0.000000;0.041667;0.000000;0.000000;0.000000;0.041667;0.000000;0.125000;0.041667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
io;0.000000;0.000000;0.000000;0.000000;0.044094;0.033071;0.000000;0.000000;0.000000;0.908661;0.000000;0.000000;0.004724;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003150;0.000000;0.000000;0.000000;0.000000;0.000000;0.006299;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i);0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ic;0.000000;0.000000;0.001133;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.946176;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.052691;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ik;0.000000;0.000000;0.015152;0.189394;0.000000;0.000000;0.189394;0.000000;0.007576;0.000000;0.000000;0.000000;0.469697;0.000000;0.000000;0.000000;0.000000;0.000000;0.015152;0.007576;0.000000;0.000000;0.000000;0.000000;0.083333;0.022727;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
il;0.000000;0.022857;0.125714;0.074286;0.120000;0.000000;0.005714;0.040000;0.102857;0.005714;0.000000;0.000000;0.240000;0.022857;0.085714;0.000000;0.005714;0.000000;0.011429;0.000000;0.000000;0.000000;0.125714;0.000000;0.000000;0.005714;0.000000;0.000000;0.000000;0.000000;0.000000;0.005714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iä;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i.;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ib;0.000000;0.000000;0.125000;0.178571;0.000000;0.000000;0.000000;0.017857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.607143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.071429;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iü;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ij;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iß;0.000000;0.000000;0.000000;0.136364;0.000000;0.000000;0.000000;0.000000;0.045455;0.000000;0.000000;0.000000;0.181818;0.000000;0.272727;0.000000;0.000000;0.000000;0.000000;0.000000;0.045455;0.000000;0.000000;0.000000;0.136364;0.000000;0.136364;0.000000;0.000000;0.000000;0.000000;0.045455;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iö;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iv;0.000000;0.000000;0.102273;0.602273;0.000000;0.000000;0.113636;0.000000;0.000000;0.000000;0.000000;0.011364;0.079545;0.011364;0.000000;0.000000;0.000000;0.045455;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.022727;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.011364;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ix;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iq;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i!;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iy;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i#;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ew;0.000000;0.000000;0.268657;0.417910;0.000000;0.000000;0.044776;0.014925;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.126866;0.000000;0.000000;0.000000;0.000000;0.082090;0.000000;0.000000;0.000000;0.037313;0.000000;0.000000;0.007463;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ei;0.000000;0.000000;0.000000;0.001788;0.023245;0.001788;0.000000;0.000000;0.007152;0.407689;0.005811;0.008046;0.051408;0.046938;0.278051;0.003129;0.023692;0.000447;0.000000;0.000000;0.081359;0.000000;0.040232;0.000000;0.002235;0.000447;0.008941;0.000000;0.000000;0.007599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ee;0.000000;0.000000;0.322581;0.000000;0.000000;0.161290;0.000000;0.000000;0.032258;0.096774;0.225806;0.000000;0.032258;0.032258;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.064516;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.032258;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ed;0.000000;0.000000;0.086379;0.495017;0.000000;0.009967;0.066445;0.009967;0.003322;0.013289;0.000000;0.000000;0.009967;0.159468;0.043189;0.000000;0.000000;0.000000;0.056478;0.000000;0.000000;0.003322;0.036545;0.003322;0.000000;0.000000;0.000000;0.003322;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
er;0.000000;0.017641;0.053949;0.083487;0.034462;0.042872;0.022769;0.057026;0.014769;0.048410;0.024000;0.004923;0.385846;0.059077;0.041231;0.008615;0.015795;0.002667;0.002051;0.000000;0.000000;0.021949;0.015385;0.001231;0.009436;0.001641;0.018667;0.006564;0.000000;0.000000;0.000410;0.005128;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ea;0.000000;0.000000;0.000000;0.000000;0.000000;0.022727;0.000000;0.318182;0.000000;0.204545;0.000000;0.045455;0.000000;0.000000;0.022727;0.000000;0.113636;0.000000;0.000000;0.000000;0.113636;0.022727;0.090909;0.000000;0.000000;0.000000;0.045455;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
eu;0.000000;0.000000;0.000000;0.173529;0.005882;0.417647;0.000000;0.002941;0.000000;0.014706;0.000000;0.002941;0.058824;0.002941;0.291176;0.000000;0.017647;0.000000;0.000000;0.000000;0.000000;0.002941;0.002941;0.000000;0.000000;0.000000;0.005882;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ef;0.000000;0.000000;0.041916;0.035928;0.000000;0.053892;0.197605;0.041916;0.215569;0.000000;0.000000;0.000000;0.005988;0.011976;0.000000;0.000000;0.005988;0.000000;0.113772;0.000000;0.000000;0.000000;0.005988;0.119760;0.000000;0.000000;0.000000;0.071856;0.000000;0.000000;0.077844;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
en;0.000000;0.002334;0.005026;0.028182;0.046132;0.000539;0.006103;0.001436;0.002154;0.022079;0.008975;0.000898;0.559684;0.015976;0.087596;0.007360;0.004667;0.000180;0.006103;0.000180;0.000000;0.006642;0.001077;0.000180;0.105188;0.068928;0.001795;0.001616;0.000000;0.000000;0.000359;0.002154;0.000000;0.002334;0.000180;0.003949;0.000000;0.000000
eh;0.000000;0.000000;0.004202;0.226891;0.000000;0.390756;0.035714;0.016807;0.000000;0.035714;0.000000;0.119748;0.000000;0.000000;0.102941;0.000000;0.000000;0.002101;0.006303;0.000000;0.000000;0.000000;0.027311;0.002101;0.000000;0.000000;0.002101;0.000000;0.000000;0.000000;0.027311;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
em;0.000000;0.000000;0.008715;0.217865;0.013072;0.000000;0.052288;0.000000;0.002179;0.002179;0.000000;0.002179;0.581699;0.002179;0.000000;0.000000;0.000000;0.026144;0.017429;0.000000;0.000000;0.000000;0.004357;0.013072;0.008715;0.002179;0.030501;0.015251;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
e ;0.000000;0.029197;0.081244;0.068232;0.097112;0.032371;0.087591;0.039035;0.043478;0.026658;0.027928;0.050460;0.006030;0.072675;0.011742;0.036496;0.037448;0.037131;0.007299;0.000000;0.002222;0.048239;0.023167;0.006665;0.000635;0.000317;0.057759;0.010790;0.005712;0.000000;0.001587;0.049508;0.000000;0.000000;0.001269;0.000000;0.000000;0.000000
es;0.000000;0.005610;0.014727;0.238429;0.000000;0.000701;0.009818;0.004208;0.001403;0.000000;0.022440;0.000701;0.366059;0.061711;0.099579;0.001403;0.000000;0.019635;0.061010;0.000000;0.074334;0.000000;0.000701;0.000000;0.010519;0.002805;0.002104;0.000000;0.000701;0.000000;0.000000;0.001403;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
et;0.000000;0.032680;0.002179;0.241830;0.000000;0.128540;0.021786;0.000000;0.000000;0.000000;0.008715;0.000000;0.141612;0.017429;0.065359;0.270153;0.000000;0.000000;0.004357;0.000000;0.000000;0.002179;0.002179;0.000000;0.032680;0.028322;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ez;0.000000;0.000000;0.381579;0.236842;0.000000;0.000000;0.000000;0.171053;0.000000;0.000000;0.000000;0.000000;0.039474;0.000000;0.000000;0.000000;0.000000;0.000000;0.092105;0.000000;0.000000;0.000000;0.000000;0.013158;0.013158;0.000000;0.000000;0.052632;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
